python3-venv	3.14.3-0ubuntu2	amd64	ii 
python3-wadllib	2.0.0-3	all	ii 
python3-wheel	0.46.3-2	all	ii 
python3-yaml	6.0.3-1build1	amd64	ii 
python3-zipp	3.23.0-1build1	all	ii 
python3-zope.interface	8.2-1build1	amd64	ii 
python3.14	3.14.4-1	amd64	ii 
python3.14-dev	3.14.4-1	amd64	ii 
python3.14-doc	3.14.4-1	all	ii 
python3.14-examples	3.14.4-1	all	ii 
python3.14-full	3.14.4-1	amd64	ii 
python3.14-gdbm	3.14.4-1	amd64	ii 
python3.14-minimal	3.14.4-1	amd64	ii 
python3.14-tk	3.14.4-1	amd64	ii 
python3.14-venv	3.14.4-1	amd64	ii 
readline-common	8.3-4	all	ii 
rpcsvc-proto	1.4.3-1build1	amd64	ii 
rsync	3.4.1+ds1-7ubuntu0.2	amd64	ii 
rsyslog	8.2512.0-1ubuntu4	amd64	ii 
run-one	1.17-0ubuntu3	all	ii 
rust-coreutils	0.8.0-0ubuntu3	amd64	ii 
screen	4.9.1-3ubuntu2	amd64	ii 
sed	4.9-2ubuntu1	amd64	ii 
sensible-utils	0.0.26build1	all	ii 
sgml-base	1.31+nmu1build1	all	ii 
shared-mime-info	2.4-5build3	amd64	ii 
show-motd	3.12build1	all	ii 
snapd	2.75.2+ubuntu26.04.2	amd64	ii 
software-properties-common	0.120	all	ii 
squashfs-tools	1:4.7.5-1	amd64	ii 
sudo	1.9.17p2-1ubuntu3	amd64	ii 
sudo-common	1.2ubuntu	all	ii 
sudo-rs	0.2.13-0ubuntu1	amd64	ii 
systemd	259.5-0ubuntu3	amd64	ii 
systemd-cryptsetup	259.5-0ubuntu3	amd64	ii 
systemd-hwe-hwdb	259.5.3ubuntu	all	ii 
systemd-resolved	259.5-0ubuntu3	amd64	ii 
systemd-sysv	259.5-0ubuntu3	amd64	ii 
sysvinit-utils	3.15-5ubuntu1	amd64	ii 
tar	1.35+dfsg-4	amd64	ii 
terser	5.46.1-4	all	ii 
time	1.9-0.4	amd64	ii 
tmux	3.6a-2	amd64	ii 
tzdata	2026a-3ubuntu1	all	ii 
ubuntu-insights	0.9.3ubuntu	amd64	ii 
ubuntu-keyring	2023.11.28.1build1	all	ii 
ubuntu-minimal	1.570	amd64	ii 
ubuntu-pro-client	37.2ubuntu	amd64	ii 
ubuntu-pro-client-l10n	37.2ubuntu	amd64	ii 
ubuntu-release-upgrader-core	1:26.04.18	all	ii 
ubuntu-wsl	1.570	amd64	ii 
ucf	3.0052ubuntu1	all	ii 
udev	259.5-0ubuntu3	amd64	ii 
unattended-upgrades	2.12ubuntu9	all	ii 
update-manager-core	1:26.04.5	all	ii 
update-motd	3.12build1	all	ii 
usb.ids	2025.12.13-1	all	ii 
user-session-migration	0.5.1	amd64	ii 
util-linux	2.41.3-3ubuntu2	amd64	ii 
vim	2:9.1.2141-1ubuntu4.2	amd64	ii 
vim-common	2:9.1.2141-1ubuntu4.2	all	ii 
vim-runtime	2:9.1.2141-1ubuntu4.2	all	ii 
vim-tiny	2:9.1.2141-1ubuntu4.2	amd64	ii 
wabt	1.0.36+dfsg+~cs1.0.36-2ubuntu1	amd64	ii 
webpack	5.105.4+dfsg1+~cs15.13.23-2	all	ii 
wget	1.25.0-2ubuntu4	amd64	ii 
whiptail	0.52.25-1ubuntu3	amd64	ii 
wsl-pro-service	0.1.19ubuntu2	amd64	ii 
wsl-setup	0.6.2ubuntu	amd64	ii 
x11-common	1:7.7+26ubuntu1	all	ii 
x11-utils	7.7+7build1	amd64	ii 
x11-xserver-utils	7.7+11build1	amd64	ii 
xauth	1:1.1.2-1.1build1	amd64	ii 
xdg-user-dirs	0.19-1	amd64	ii 
xdg-utils	1.2.1-2ubuntu2	all	ii 
xkb-data	2.46-2	all	ii 
xml-core	0.19build1	all	ii 
xxd	2:9.1.2141-1ubuntu4.2	amd64	ii 
xz-utils	5.8.3-1	amd64	ii 
zlib1g:amd64	1:1.3.dfsg+really1.3.1-1ubuntu3	amd64	ii 
zlib1g-dev:amd64	1:1.3.dfsg+really1.3.1-1ubuntu3	amd64	ii 
zstd	1.5.7+dfsg-3	amd64	ii 
