libxshmfence1	1.3.3-1build1	amd64	install ok installed
libxss1	1:1.2.3-1build4	amd64	install ok installed
libxt6t64	1:1.2.1-1.3build1	amd64	install ok installed
libxtables12	1.8.11-2ubuntu3	amd64	install ok installed
libxtst6	2:1.2.5-1build1	amd64	install ok installed
libxv1	2:1.0.13-1	amd64	install ok installed
libxxf86dga1	2:1.1.5-1build2	amd64	install ok installed
libxxf86vm1	1:1.1.4-2	amd64	install ok installed
libxxhash0	0.8.3-2build1	amd64	install ok installed
libyaml-0-2	0.2.5-2build3	amd64	install ok installed
libzstd1	1.5.7+dfsg-3	amd64	install ok installed
linux-libc-dev	7.0.0-22.22	amd64	install ok installed
linux-sysctl-defaults	4.15ubuntu5	all	install ok installed
locales	2.43-2ubuntu2	all	install ok installed
login	1:4.16.0-2+really2.41.3-3ubuntu2	amd64	install ok installed
login.defs	1:4.17.4-2ubuntu3	all	install ok installed
logrotate	3.22.0-1build1	amd64	install ok installed
logsave	1.47.2-3ubuntu4	amd64	install ok installed
lsb-release	12.1-2build1	all	install ok installed
lshw	02.19.git.2021.06.19.996aaad9c7-2.1ubuntu3	amd64	install ok installed
lsof	4.99.4+dfsg-2build2	amd64	install ok installed
lto-disabled-list	79	all	install ok installed
luit	2.0.20250912-1	amd64	install ok installed
make	4.4.1-3	amd64	install ok installed
man-db	2.13.1-1build1	amd64	install ok installed
manpages	6.17-1	all	install ok installed
manpages-dev	6.17-1	all	install ok installed
mawk	1.3.4.20260129-1	amd64	install ok installed
media-types	14.0.0build1	all	install ok installed
mesa-libgallium	26.0.3-1ubuntu1	amd64	install ok installed
mesa-vulkan-drivers	26.0.3-1ubuntu1	amd64	install ok installed
motd-news-config	14ubuntu6.1	all	install ok installed
mount	2.41.3-3ubuntu2	amd64	install ok installed
nano	8.7.1-1ubuntu0.1	amd64	install ok installed
ncurses-base	6.6+20251231-1	all	install ok installed
ncurses-bin	6.6+20251231-1	amd64	install ok installed
ncurses-term	6.6+20251231-1	all	install ok installed
net-tools	2.10-2ubuntu1	amd64	install ok installed
netbase	6.5build1	all	install ok installed
netcat-openbsd	1.234-1	amd64	install ok installed
netplan-generator	1.2-1ubuntu5	amd64	install ok installed
netplan.io	1.2-1ubuntu5	amd64	install ok installed
networkd-dispatcher	2.2.4-1.1ubuntu1	all	install ok installed
node-abbrev	1.1.1+~1.1.2-1	all	install ok installed
node-acorn	8.16.0+ds+~cs25.18.7-4	all	install ok installed
node-agent-base	7.1.4~0~2025070717+~cs15.2.7-1build1	all	install ok installed
node-ajv	8.17.1~ds+~3.0.1+~3.1.0-4build1	all	install ok installed
node-ajv-keywords	5.1.0-4	all	install ok installed
node-ampproject-remapping	2.2.0+~cs5.15.37-1	all	install ok installed
node-ansi-escapes	5.0.0+really.4.3.1-1	all	install ok installed
node-ansi-regex	6.2.2+~cs4.0.2-1build3	all	install ok installed
node-ansi-styles	6.2.3-1	all	install ok installed
node-anymatch	3.1.3+~cs8.0.6-1	all	install ok installed
node-aproba	2.1.0-1	all	install ok installed
node-archy	1.0.0-7	all	install ok installed
node-are-we-there-yet	4.0.2+~1.1.2-1	all	install ok installed
node-argparse	2.0.1-3	all	install ok installed
node-arrify	2.0.1-3	all	install ok installed
node-assert	2.0.0+~cs3.9.8-2	all	install ok installed
node-async	3.2.6+dfsg-3	all	install ok installed
node-async-each	1.0.3-3	all	install ok installed
node-auto-bind	4.0.0-2	all	install ok installed
node-babel-helper-define-polyfill-provider	0.3.3~0~20220913+ds1-1	all	install ok installed
node-babel-plugin-add-module-exports	1.0.4+dfsg1~cs5.8.0-4	all	install ok installed
node-babel-plugin-lodash	3.3.4+~cs2.0.1-8build1	all	install ok installed
node-babel-plugin-polyfill-corejs2	0.3.3~0~20220913+ds1-1	all	install ok installed
node-babel-plugin-polyfill-corejs3	0.6.0~0~20220913+ds1-1	all	install ok installed
node-babel-plugin-polyfill-regenerator	0.4.1~0~20220913+ds1-1	all	install ok installed
node-babel7	7.20.15+ds1+~cs214.269.168-16	all	install ok installed
node-babel7-runtime	7.20.15+ds1+~cs214.269.168-16	all	install ok installed
node-balanced-match	2.0.0-1	all	install ok installed
node-base	3.0.0-3	all	install ok installed
node-base64-js	1.5.1+dfsg+~1.3.0-3	all	install ok installed
node-binary-extensions	2.2.0-2	all	install ok installed
node-brace-expansion	2.0.1+~1.1.0-2	all	install ok installed
node-braces	3.0.3+~3.0.5-1	all	install ok installed
node-browserslist	4.28.1+~cs8.14.48-1	all	install ok installed
node-builtins	5.0.1-1	all	install ok installed
node-cacache	17.0.3+ds1+~cs8.2.7-3	all	install ok installed
node-cache-base	4.0.2-2	all	install ok installed
node-camelcase	7.0.0-4	all	install ok installed
node-caniuse-lite	1.0.30001780+dfsg+~1.0.5-1	all	install ok installed
node-chalk	5.6.2+dfsg-5build3	all	install ok installed
node-chokidar	3.6.0-5	all	install ok installed
node-chownr	3.0.0-2	all	install ok installed
node-chrome-trace-event	1.0.3-2	all	install ok installed
node-ci-info	4.4.0+~cs8.2.0-3build3	all	install ok installed
node-cjs-module-lexer	1.2.3+dfsg-1	all	install ok installed
node-cli-boxes	3.0.0-1build2	all	install ok installed
node-cli-cursor	4.0.0-4	all	install ok installed
node-cli-table	0.3.11+~cs0.13.4-3	all	install ok installed
node-cli-truncate	2.1.0-5	all	install ok installed
node-cliui	7.0.4+repack+1+~cs1.4.2-2	all	install ok installed
node-clone	2.1.2+~2.1.4-1	all	install ok installed
node-clone-deep	4.0.1+~cs7.0.2-1	all	install ok installed
node-collection-visit	1.0.0-4	all	install ok installed
node-color-convert	2.0.1+~cs2.0.0-2	all	install ok installed
node-color-name	1.1.4+~1.1.1-2	all	install ok installed
node-colors	1.4.0-4build1	all	install ok installed
node-columnify	1.6.0+~1.5.4-1	all	install ok installed
node-commander	14.0.3-7	all	install ok installed
node-commondir	1.0.1+~1.0.0-1	all	install ok installed
node-component-emitter	1.3.0+~1.2.11-2	all	install ok installed
node-concat-stream	2.0.0+~2.0.3-1	all	install ok installed
node-console-control-strings	1.1.0-3	all	install ok installed
node-convert-source-map	2.0.0+~2.0.3-2	all	install ok installed
node-copy-concurrently	1.0.5-11	all	install ok installed
node-core-js	3.33.2-1build2	all	install ok installed
node-core-js-compat	3.33.2-1build2	all	install ok installed
node-core-js-pure	3.33.2-1build2	all	install ok installed
node-core-util-is	1.0.3-1	all	install ok installed
node-corepack	0.24.0-5build1	all	install ok installed
node-coveralls	3.1.1-4	all	install ok installed
node-css-loader	6.8.1+~cs14.0.17-2	all	install ok installed
node-css-selector-tokenizer	0.8.0+~cs4.8.3-1	all	install ok installed
node-data-uri-to-buffer	6.0.2~0~2025070717+~cs15.2.7-1build1	all	install ok installed
node-debbundle-es-to-primitive	1.2.1+~cs9.7.25-2	all	install ok installed
node-debug	4.4.3+~4.1.13-1	all	install ok installed
node-decamelize	4.0.0-2	all	install ok installed
node-decompress-response	6.0.0-3	all	install ok installed
node-deep-equal	2.2.3+~cs43.15.94-1	all	install ok installed
node-deep-is	0.1.4-1	all	install ok installed
node-defaults	1.0.4+~1.0.3-1	all	install ok installed
node-define-properties	1.2.1+~cs2.2.3-1	all	install ok installed
node-define-property	2.0.2+really+2.0.2-3	all	install ok installed
node-defined	1.0.1+~1.0.2-1	all	install ok installed
node-del	7.1.0-2	all	install ok installed
node-delegates	1.0.0-3	all	install ok installed
node-depd	2.0.0-2	all	install ok installed
node-diff	5.0.0~dfsg+~5.0.1-6	all	install ok installed
node-doctrine	3.0.0-4	all	install ok installed
node-electron-to-chromium	1.5.322-1	all	install ok installed
node-encoding	0.1.13-2	all	install ok installed
node-enhanced-resolve	5.15.0-1	all	install ok installed
node-envinfo	7.11.0+~cs14.3.0-7build1	all	install ok installed
node-err-code	2.0.3+dfsg-3	all	install ok installed
node-errno	1.0.0-3	all	install ok installed
node-error-ex	1.3.4-1	all	install ok installed
node-es-abstract	1.20.4+~cs26.27.47-2	all	install ok installed
node-es-module-lexer	1.1.0+dfsg-3	all	install ok installed
node-es6-error	4.1.1-5	all	install ok installed
node-escape-string-regexp	4.0.0-2	all	install ok installed
node-escodegen	2.1.0+dfsg+~0.0.10-2	all	install ok installed
node-eslint-scope	7.1.1+~3.7.4-1	all	install ok installed
node-eslint-utils	3.0.0-4	all	install ok installed
node-eslint-visitor-keys	3.3.0+~1.0.0-2	all	install ok installed
node-espree	9.4.1~dfsg-2	all	install ok installed
node-esprima	4.0.1+ds+~4.0.3-2	all	install ok installed
node-esquery	1.4.2~ds-2	all	install ok installed
node-esrecurse	4.3.0-2	all	install ok installed
node-estraverse	5.3.0+ds+~5.1.1-1	all	install ok installed
node-esutils	2.0.3+~2.0.2-2	all	install ok installed
node-events	3.3.0+~3.0.3-1	all	install ok installed
node-execa	8.0.1+dfsg1+~cs12.0.0-1build2	all	install ok installed
node-fancy-log	1.3.3+~cs1.3.1-2	all	install ok installed
node-fast-deep-equal	3.1.3-3	all	install ok installed
node-fast-levenshtein	2.0.6+ds-3	all	install ok installed
node-fetch	3.3.2+~cs11.4.11-3	all	install ok installed
node-file-entry-cache	6.0.1+~3.0.4+~2.0.0+~1.0.0+~2.0.1-5	all	install ok installed
node-fill-range	7.1.1+~7.0.3-1	all	install ok installed
node-find-cache-dir	3.3.2+~3.2.1-1	all	install ok installed
node-find-up	6.3.0-8	all	install ok installed
node-flat-cache	3.0.4~6.0.1+~3.0.4+~2.0.0+~1.0.0+~2.0.1-5	all	install ok installed
node-flatted	3.4.2~ds-1	all	install ok installed
node-for-in	1.0.2-4	all	install ok installed
node-for-own	1.0.0-3	all	install ok installed
node-foreground-child	4.0.3-1	all	install ok installed
node-fs-readdir-recursive	1.1.0+~1.1.3-1	all	install ok installed
node-fs-write-stream-atomic	1.0.10-6	all	install ok installed
node-function-bind	1.1.2+~cs2.1.14-2	all	install ok installed
node-functional-red-black-tree	1.0.1+20181105-8	all	install ok installed
node-gauge	4.0.4-2	all	install ok installed
node-get-caller-file	2.0.5+~cs1.1.1-4	all	install ok installed
node-get-stream	8.0.1-11	all	install ok installed
node-get-value	1:3.0.1-4	all	install ok installed
node-glob	10.3.6+~cs0.4.15-8build1	all	install ok installed
node-glob-parent	6.0.2+~5.1.3-1	all	install ok installed
node-globals	13.23.0-1	all	install ok installed
node-globby	13.1.3+~cs16.25.40-4	all	install ok installed
node-got	11.8.5+~cs58.13.36-6	all	install ok installed
node-graceful-fs	4.2.11-1	all	install ok installed
node-growl	1.10.5-4	all	install ok installed
node-gyp	12.1.0+~6.1.0-3	all	install ok installed
node-has-flag	5.0.1-1	all	install ok installed
node-has-unicode	2.0.1-5	all	install ok installed
node-has-value	2.0.2-4	all	install ok installed
node-has-values	2.0.1-4	all	install ok installed
node-hosted-git-info	9.0.2-1build1	all	install ok installed
node-http-proxy-agent	7.0.2~0~2025070717+~cs15.2.7-1build1	all	install ok installed
node-https-proxy-agent	7.0.6~0~2025070717+~cs15.2.7-1build1	all	install ok installed
node-iconv-lite	0.6.3-3	all	install ok installed
node-icss-utils	5.1.0+~5.1.2-1	all	install ok installed
node-ieee754	1.2.1-3	all	install ok installed
node-iferr	1.0.2+~1.0.4-1	all	install ok installed
node-ignore	5.2.1-1	all	install ok installed
node-imurmurhash	0.1.4+dfsg+~0.1.1-2	all	install ok installed
node-indent-string	4.0.0-2	all	install ok installed
node-inherits	2.0.4-6	all	install ok installed
node-ini	3.0.1-2	all	install ok installed
node-interpret	2.2.0-3	all	install ok installed
node-ip	2.0.1+~1.1.3-3	all	install ok installed
node-ip-regex	4.3.0+~4.1.1-1	all	install ok installed
node-is-arrayish	0.3.4-1	all	install ok installed
node-is-binary-path	2.1.0-5	all	install ok installed
node-is-buffer	2.0.5-2	all	install ok installed
node-is-descriptor	3.0.0-2	all	install ok installed
node-is-extendable	1.0.1-3	all	install ok installed
node-is-extglob	2.1.1-5	all	install ok installed
node-is-glob	4.0.3-2	all	install ok installed
node-is-number	7.0.0-4	all	install ok installed
node-is-path-cwd	2.2.0-2	all	install ok installed
node-is-path-inside	3.0.3-2	all	install ok installed
node-is-plain-obj	3.0.0-2	all	install ok installed
node-is-plain-object	5.0.0-8	all	install ok installed
node-is-primitive	3.0.1-3	all	install ok installed
node-is-stream	3.0.0-5	all	install ok installed
node-is-windows	1.0.2+~cs1.0.0-1	all	install ok installed
node-isarray	2.0.5-4	all	install ok installed
node-isexe	2.0.0+~2.0.1-5	all	install ok installed
node-isobject	4.0.0-2	all	install ok installed
node-istanbul	0.4.5+repack10+~cs98.25.59-7	all	install ok installed
node-jest-debbundle	29.6.2~ds3+~cs73.45.28-3build3	all	install ok installed
node-jest-worker	29.6.2~ds3+~cs73.45.28-3build3	all	install ok installed
node-js-tokens	8.0.0-2	all	install ok installed
node-js-yaml	4.1.1+dfsg+~4.0.9-1	all	install ok installed
node-jsesc	3.0.2+~3.0.1-1	all	install ok installed
node-json-buffer	3.0.1+~3.0.2-1	all	install ok installed
node-json-parse-better-errors	1.0.2+~cs3.3.1-3	all	install ok installed
node-json-schema	0.4.0+~7.0.15-1	all	install ok installed
node-json-schema-traverse	1.0.0-3	all	install ok installed
node-json-stable-stringify	1.0.2+repack1+~cs1.0.34-2	all	install ok installed
node-json5	2.2.3+dfsg-3	all	install ok installed
node-jsonify	0.0.1-1	all	install ok installed
node-jsonparse	1.3.1-10	all	install ok installed
node-kind-of	6.0.3+dfsg-2	all	install ok installed
node-lcov-parse	1.0.0+20170612git80d039574ed9-7	all	install ok installed
node-levn	0.4.1+dfsg-2	all	install ok installed
node-llhttp	9.3.3~really9.3.0+~cs12.11.8-3build1	all	install ok installed
node-loader-runner	4.3.1-1	all	install ok installed
node-locate-path	7.1.1-2	all	install ok installed
node-lodash	4.17.23+dfsg-1	all	install ok installed
node-lodash-packages	4.17.23+dfsg-1	all	install ok installed
node-log-driver	1.2.7+git+20180219+bba1761737-8	all	install ok installed
node-long	5.2.3-3	all	install ok installed
node-lowercase-keys	2.0.0-2	all	install ok installed
node-lru-cache	10.0.1-3	all	install ok installed
node-make-dir	3.1.0-3	all	install ok installed
node-map-visit	1.0.0-4	all	install ok installed
node-memfs	3.4.12+~cs1.0.3-1	all	install ok installed
node-memory-fs	0.5.0+~0.3.3-2	all	install ok installed
node-merge-stream	2.0.0+~1.1.2-2	all	install ok installed
node-micromatch	4.0.8+~4.0.10-2	all	install ok installed
node-mime	4.1.0+dfsg+~cs8.97.10-6build5	all	install ok installed
node-mime-types	3.0.2+~3.0.1-1	all	install ok installed
node-mimic-fn	4.0.0-6	all	install ok installed
node-mimic-response	3.1.0-9	all	install ok installed
node-minimatch	9.0.3-6	all	install ok installed
node-minimist	1.2.8+~cs5.3.5-1	all	install ok installed
node-minipass	5.0.0+~cs13.3.24-1build1	all	install ok installed
node-mixin-deep	2.0.1-3	all	install ok installed
node-mkdirp	2.1.6+~cs5.2.1-5	all	install ok installed
node-move-concurrently	1.0.1-7	all	install ok installed
node-ms	2.1.3+~cs0.7.31-3	all	install ok installed
node-mute-stream	0.0.8+~0.0.1-3	all	install ok installed
node-n3	1.16.3+~1.2.3+~1.10.4-3	all	install ok installed
node-negotiator	0.6.3+~0.6.1-1	all	install ok installed
node-neo-async	2.6.2+~cs3.0.0-3	all	install ok installed
node-nopt	9.0.0-1build1	all	install ok installed
node-normalize-package-data	8.0.0+~2.4.4-3build1	all	install ok installed
node-normalize-path	3.0.0+~3.0.2-1	all	install ok installed
node-npm-bundled	2.0.1-2	all	install ok installed
node-npm-package-arg	10.0.0+~3.0.0-2	all	install ok installed
node-npm-run-path	5.1.0+~4.0.0-9	all	install ok installed
node-npmlog	7.0.1+~4.1.4-1	all	install ok installed
node-object-assign	4.1.1-7	all	install ok installed
node-object-inspect	1.12.2+~cs1.8.1-1	all	install ok installed
node-object-visit	1.0.1-5	all	install ok installed
node-once	1.4.1-1	all	install ok installed
node-opener	1.5.2+~1.4.3-1	all	install ok installed
node-optimist	0.6.1+~0.0.30-2	all	install ok installed
node-optionator	0.9.1+dfsg+~cs1.2.3-1	all	install ok installed
node-osenv	0.1.5+~0.1.3-1	all	install ok installed
node-p-cancelable	2.1.1-1	all	install ok installed
node-p-limit	4.0.0+~cs4.0.0-5	all	install ok installed
node-p-locate	6.0.0-14	all	install ok installed
node-p-map	4.0.0+~3.1.0+~3.0.1-2	all	install ok installed
node-parse-json	5.2.0+~cs5.1.7-2	all	install ok installed
node-pascalcase	1.0.0-1	all	install ok installed
node-path-dirname	1.0.2-2	all	install ok installed
node-path-exists	5.0.0-9	all	install ok installed
node-path-is-absolute	2.0.0-2	all	install ok installed
node-path-is-inside	1.0.2+~1.0.3-1	all	install ok installed
node-path-scurry	1.9.2-2	all	install ok installed
node-path-type	4.0.0-3	all	install ok installed
node-picocolors	1.1.1-1	all	install ok installed
node-pify	5.0.0+~cs5.0.1-1	all	install ok installed
node-pkg-dir	5.0.0-2	all	install ok installed
node-postcss	8.5.8+~cs9.3.30-1	all	install ok installed
node-postcss-modules-extract-imports	3.1.0-1	all	install ok installed
node-postcss-modules-values	4.0.0+~4.0.2-1	all	install ok installed
node-postcss-value-parser	4.2.0-1	all	install ok installed
node-prelude-ls	1.2.1+dfsg-3	all	install ok installed
node-process-nextick-args	2.0.1-3	all	install ok installed
node-progress	2.0.3-2	all	install ok installed
node-promise-inflight	1.0.1+~1.0.3-1	all	install ok installed
node-promise-retry	2.0.1-4	all	install ok installed
node-promzard	0.3.0-2	all	install ok installed
node-prr	1.0.1-3	all	install ok installed
node-punycode	2.3.1+~2.1.4-1	all	install ok installed
node-quick-lru	6.1.1-4	all	install ok installed
node-randombytes	2.1.0+~2.0.3-1	all	install ok installed
node-re2	1.23.3+~cs1.3.5-1	amd64	install ok installed
node-read	1.0.7-5	all	install ok installed
node-read-package-json	5.0.2+~2.0.0-5build1	all	install ok installed
node-read-pkg	5.2.0-2	all	install ok installed
node-readable-stream	3.6.0+~cs3.0.0-4build1	all	install ok installed
node-readdirp	3.6.0-3	all	install ok installed
node-rechoir	0.8.0+~0.6.4-1	all	install ok installed
node-regenerate	1.4.2-3	all	install ok installed
node-regenerate-unicode-properties	10.2.2+ds-2	all	install ok installed
node-regenerator-runtime	0.15.2+~0.10.8-1	all	install ok installed
node-regenerator-transform	0.15.2+~0.10.8-1	all	install ok installed
node-regexpp	3.2.0-7	all	install ok installed
node-regexpu-core	6.2.0-2build1	all	install ok installed
node-regjsgen	0.8.0+ds-1	all	install ok installed
node-regjsparser	0.12.0+ds-2	all	install ok installed
node-repeat-string	1.6.1+repack-1	all	install ok installed
node-require-directory	2.1.1+~2.1.7-1	all	install ok installed
node-require-from-string	2.0.2+~1.2.3-1	all	install ok installed
node-resolve	1.22.10+~cs5.37.15-1	all	install ok installed
node-resolve-cwd	3.0.0-2	all	install ok installed
node-resolve-from	5.0.0+~3.1.0+~3.3.0+~2.0.0-1	all	install ok installed
node-restore-cursor	4.0.0-4	all	install ok installed
node-resumer	0.0.0-6	all	install ok installed
node-retry	0.13.1.+~cs2.19.16-1	all	install ok installed
node-rimraf	4.4.1-6	all	install ok installed
node-run-queue	2.0.0-3	all	install ok installed
node-safe-buffer	5.2.1+~cs2.1.2-3	all	install ok installed
node-schema-utils	4.2.0~ds-4	all	install ok installed
node-semver	7.6.1+~7.5.8-2	all	install ok installed
node-serialize-javascript	7.0.4+~5.0.4-1	all	install ok installed
node-set-blocking	2.0.0-2	all	install ok installed
node-set-immediate-shim	2.0.0-2	all	install ok installed
node-set-value	4.1.0+~4.0.3-1	all	install ok installed
node-shebang-command	2.0.0-1	all	install ok installed
node-shebang-regex	3.0.0-2	all	install ok installed
node-shell-quote	1.8.3+~1.7.5-1	all	install ok installed
node-signal-exit	4.1.0-8	all	install ok installed
node-slash	5.1.0-2build1	all	install ok installed
node-slice-ansi	5.0.0+~cs9.0.0-5	all	install ok installed
node-source-list-map	2.0.1+dfsg+~0.1.2-1	all	install ok installed
node-source-map	0.7.0++dfsg2+really.0.6.1-15	all	install ok installed
node-source-map-support	0.5.21+ds+~0.5.10-2	all	install ok installed
node-spdx-correct	3.2.0+~3.1.3-1	all	install ok installed
node-spdx-exceptions	2.5.0-1	all	install ok installed
node-spdx-expression-parse	4.0.0+~3.0.5-1	all	install ok installed
node-spdx-license-ids	3.26.0-1	all	install ok installed
node-sprintf-js	1.1.3+ds1+~1.1.4-2	all	install ok installed
node-ssri	9.0.1-3	all	install ok installed
node-stack-utils	2.0.6+~2.0.3-1	all	install ok installed
node-string-decoder	1.3.0-6	all	install ok installed
node-string-width	4.2.3+~cs13.2.3-1	all	install ok installed
node-strip-ansi	7.2.0-1	all	install ok installed
node-strip-bom	4.0.0-2	all	install ok installed
node-strip-eof	3.0.0-6	all	install ok installed
node-strip-json-comments	4.0.0-4	all	install ok installed
node-supports-color	10.2.2+ds-3	all	install ok installed
node-tap	16.3.7+ds3+~cs49.5.20-6	all	install ok installed
node-tap-mocha-reporter	5.0.4+~2.1.0-1	all	install ok installed
node-tap-parser	13.0.1+~cs4.1.3-4	all	install ok installed
node-tapable	2.2.1-3	all	install ok installed
node-tape	5.6.1+~cs8.20.19-5	all	install ok installed
node-tar	6.2.1+ds1+~cs6.1.13-10	all	install ok installed
node-terser	5.46.1-4	all	install ok installed
node-text-table	0.2.0-5	all	install ok installed
node-through	2.3.8+~cs0.0.33-1	all	install ok installed
node-time-stamp	2.2.0-2	all	install ok installed
node-to-fast-properties	3.0.1-3	all	install ok installed
node-to-regex-range	5.0.1-4	all	install ok installed
node-tslib	2.4.1-1	all	install ok installed
node-type-check	0.4.0+dfsg-3	all	install ok installed
node-typedarray	0.0.7-1	all	install ok installed
node-undici	7.18.2+dfsg+~cs3.2.0-1build1	all	install ok installed
node-unicode-canonical-property-names-ecmascript	2.0.1-1	all	install ok installed
node-unicode-match-property-ecmascript	2.0.0-2	all	install ok installed
node-unicode-match-property-value-ecmascript	2.2.0+ds-1build1	all	install ok installed
node-unicode-property-aliases-ecmascript	2.1.0+ds-1	all	install ok installed
node-union-value	2.0.1-4	all	install ok installed
node-unique-filename	1.1.1+ds-2	all	install ok installed
node-unset-value	2.0.1-1	all	install ok installed
node-util	0.12.5+~1.0.10-2	all	install ok installed
node-util-deprecate	1.0.2-4	all	install ok installed
node-uuid	8.3.2+~8.3.4-3	all	install ok installed
node-v8-compile-cache	2.4.0-4	all	install ok installed
node-v8flags	3.2.0+~3.1.1-1	all	install ok installed
node-validate-npm-package-license	3.0.4-3	all	install ok installed
node-validate-npm-package-name	5.0.0+~4.0.0-1	all	install ok installed
node-watchpack	2.4.0+~cs2.8.1-1	all	install ok installed
node-wcwidth.js	1.0.2-2	all	install ok installed
node-webassemblyjs	1.14.1+dfsg3+~cs1.2.7-2	all	install ok installed
node-webpack-sources	3.2.3+~3.2.0-2	all	install ok installed
node-which	2.0.2+~cs1.3.2-5	all	install ok installed
node-wide-align	1.1.3-4	all	install ok installed
node-widest-line	3.1.0-2	all	install ok installed
node-wordwrap	1.0.0-4	all	install ok installed
node-wrap-ansi	8.0.1+~8.0.1-3	all	install ok installed
node-wrappy	1.0.2-3	all	install ok installed
node-write	2.0.0~6.0.1+~3.0.4+~2.0.0+~1.0.0+~2.0.1-5	all	install ok installed
node-write-file-atomic	7.0.1+~4.0.3-1	all	install ok installed
node-ws	8.19.0+~cs14.19.1-1	all	install ok installed
node-xtend	4.0.2-3	all	install ok installed
node-y18n	5.0.8+~5.0.0-4	all	install ok installed
node-yallist	4.0.0+~4.0.1-2	all	install ok installed
node-yaml	2.8.3+~cs0.4.0-1	all	install ok installed
node-yargs	16.2.0+~16.0.4-7	all	install ok installed
node-yargs-parser	21.1.1+~21.0.0-4	all	install ok installed
nodejs	22.22.1+dfsg+~cs22.19.15-1ubuntu1	amd64	install ok installed
nodejs-doc	22.22.1+dfsg+~cs22.19.15-1ubuntu1	all	install ok installed
npm	9.2.0~ds3-1	all	install ok installed
openssh-client	1:10.2p1-2ubuntu3.2	amd64	install ok installed
openssl	3.5.5-1ubuntu3	amd64	install ok installed
openssl-provider-legacy	3.5.5-1ubuntu3	amd64	install ok installed
packagekit	1.3.4-3ubuntu1	amd64	install ok installed
passwd	1:4.17.4-2ubuntu3	amd64	install ok installed
pastebinit	1.8.0-1	all	install ok installed
patch	2.8-2build1	amd64	install ok installed
pci.ids	0.0~2026.02.12-1	all	install ok installed
perl	5.40.1-7build1	amd64	install ok installed
perl-base	5.40.1-7build1	amd64	install ok installed
perl-modules-5.40	5.40.1-7build1	all	install ok installed
perl-openssl-defaults	7build4	amd64	install ok installed
pinentry-curses	1.3.2-3ubuntu1	amd64	install ok installed
polkitd	127-2ubuntu1	amd64	install ok installed
procps	2:4.0.4-9ubuntu1	amd64	install ok installed
psmisc	23.7-2ubuntu2	amd64	install ok installed
publicsuffix	20260129.1928-1	all	install ok installed
python-apt-common	3.1.0ubuntu1	all	install ok installed
python-babel-localedata	2.17.0-2	all	install ok installed
python3	3.14.3-0ubuntu2	amd64	install ok installed
python3-apport	2.34.0-0ubuntu2	all	install ok installed
python3-apt	3.1.0ubuntu1	amd64	install ok installed
python3-attr	25.4.0-1build1	all	install ok installed
python3-autocommand	2.2.2-4	all	install ok installed
python3-automat	25.4.16-1build1	all	install ok installed
python3-babel	2.17.0-2	all	install ok installed
python3-bcrypt	5.0.0-3build1	amd64	install ok installed
python3-blinker	1.9.0-2build1	all	install ok installed
python3-certifi	2026.1.4+ds-1	all	install ok installed
python3-cffi-backend	2.0.0-3build1	amd64	install ok installed
python3-chardet	5.2.0+dfsg-2build1	all	install ok installed
python3-click	8.2.0+0.really.8.1.8-1build1	all	install ok installed
python3-commandnotfound	23.04.0build1	all	install ok installed
python3-configobj	5.0.9-1build1	all	install ok installed
python3-constantly	23.10.4-2build1	all	install ok installed
python3-cryptography	46.0.5-1ubuntu2	amd64	install ok installed
python3-dbus	1.4.0-1build2	amd64	install ok installed
python3-debconf	1.5.92	all	install ok installed
python3-dev	3.14.3-0ubuntu2	amd64	install ok installed
python3-distro	1.9.0-1build1	all	install ok installed
python3-distro-info	1.15	all	install ok installed
python3-distupgrade	1:26.04.18	all	install ok installed
python3-doc	3.14.3-0ubuntu2	all	install ok installed
python3-examples	3.14.3-0ubuntu2	all	install ok installed
python3-full	3.14.3-0ubuntu2	amd64	install ok installed
python3-gdbm	3.14.3-0ubuntu2	amd64	install ok installed
python3-gi	3.56.2-1	amd64	install ok installed
python3-hamcrest	2.1.0-3	all	install ok installed
python3-httplib2	0.22.0-1build1	all	install ok installed
python3-hyperlink	21.0.0-6build1	all	install ok installed
python3-idna	3.11-1	all	install ok installed
python3-incremental	24.7.2-4	all	install ok installed
python3-inflect	7.5.0-1build1	all	install ok installed
python3-jaraco.context	6.0.1-2	all	install ok installed
python3-jaraco.functools	4.1.0-1build1	all	install ok installed
python3-jaraco.text	4.0.0-1build1	all	install ok installed
python3-jinja2	3.1.6-1build1	all	install ok installed
python3-json-pointer	2.4-4	all	install ok installed
python3-jsonpatch	1.32-6	all	install ok installed
python3-jsonschema	4.19.2-6ubuntu2	all	install ok installed
python3-jsonschema-specifications	2023.12.1-4	all	install ok installed
python3-jwt	2.10.1-4ubuntu1	all	install ok installed
python3-launchpadlib	2.1.0-1build1	all	install ok installed
python3-lazr.restfulclient	0.14.6-3build1	all	install ok installed
python3-lazr.uri	1.0.6-7build1	all	install ok installed
python3-linkify-it	2.0.3-1ubuntu3	all	install ok installed
python3-markdown-it	3.0.0-3build1	all	install ok installed
python3-markupsafe	3.0.3-1build1	amd64	install ok installed
python3-mdurl	0.1.2-1build1	all	install ok installed
python3-minimal	3.14.3-0ubuntu2	amd64	install ok installed
python3-more-itertools	10.8.0-1build1	all	install ok installed
python3-netifaces	0.11.0-2build7	amd64	install ok installed
